date,mean_SWE,Discharge,Precipitation,tmax,tmin,longwave_radiation,shortwave_radiation,wind,hum
7/22/2009,0.002,197,0,26.5,9.99,258.48,322.4,1.267,21.96611056
7/23/2009,0.002,185,0,24.56,11.03,290.97,314.97,1.9162,25.36151411
7/24/2009,0.001,182,0,24.42,9.66,276.81,318.88,2.4399,30.99028514
7/25/2009,0.001,168,0,25.43,9.61,267.73,319.6,1.6112,29.66030642
7/26/2009,0,157,0,25.82,10.61,274.5,317.19,0.1599,27.6907518
7/27/2009,0,154,0,25.79,10.14,281.22,315.21,1.325,29.51400676
7/28/2009,0,173,16.88,24.06,6.56,280.11,314.49,1.5,28.30837631
7/29/2009,0,186,4.95,22.93,7.36,281,313.24,2.1244,37.76429732
7/30/2009,0,163,0,23.42,7.97,268.33,315.8,1.5917,39.50769946
7/31/2009,0,157,0,23.8,9,272.5,308.56,0.3816,34.85572293
8/1/2009,0,171,0,22.86,8.81,268.46,302.11,2.8388,37.20733408
8/2/2009,0,155,0,21.73,8.05,266.04,307.71,1.9593,41.78926652
8/3/2009,0,139,0,21.79,5.58,246.53,307.56,2.5403,33.5281035
8/4/2009,0,127,0,19.88,8.39,245.76,305.94,4.6284,27.8002394
8/5/2009,0,119,0,18.02,8.46,254.66,302.78,5.5515,36.91430308
8/6/2009,0,118,3.85,9.35,1.01,242.66,262.04,6.1444,48.80478404
8/7/2009,0,117,0,12.23,-0.34,224.78,303.79,3.6519,56.63645445
8/8/2009,0,109,0,17.68,0.73,236.69,304.56,1.8307,52.81213195
8/9/2009,0,103,0,19.1,3.52,249.17,300.76,1.2641,45.53177514
8/10/2009,0,98,0,20.9,6.08,256.69,298.4,1.115,35.50388961
8/11/2009,0,95.8,0,22.59,7.78,259.57,298.65,1.0165,32.22101558
8/12/2009,0,91.9,0,22.51,7.46,246.88,299.96,1.2149,30.33398265
8/13/2009,0,88,0,20.16,7.12,243.8,299.1,2.5156,27.77331607
8/14/2009,0,83.4,0,17.9,5.39,235.76,298.74,3.7898,32.70998757
8/15/2009,0,81.6,0,18.66,0.51,219.78,300.43,1.1249,29.19281835
8/16/2009,0,79.1,0,21.16,2.9,233.15,296.45,1.1831,27.57720619
8/17/2009,0,75.2,0,22.25,5.43,242.4,293.91,1.5436,27.3662925
8/18/2009,0,72.8,0,23.91,6.3,239.09,294.77,2.4047,22.96755308
8/19/2009,0,70.5,0,25.85,8.36,250.45,289.06,1.5884,19.95243099
8/20/2009,0,68,0,25.38,9.8,256.72,287.79,0.9783,20.04985921
8/21/2009,0,66,0,25.64,10.27,265.39,285.33,0.7355,23.63980952
8/22/2009,0,65.1,0.21,23.46,8.91,280.03,254.73,1.2055,25.20512379
8/23/2009,0,90.4,20.45,13.74,4.28,302.72,212.92,2.6156,48.80331967
8/24/2009,0,90.7,0,18.35,2.43,247.93,282.71,1.7492,45.61749346
8/25/2009,0,75.9,0,20.06,4.54,235.02,285.01,2.4258,29.18794376
8/26/2009,0,68.8,0,22.38,6.22,222.77,284.98,2.9201,19.90061114
8/27/2009,0,64.5,0,22.74,6.8,235.24,276.1,2.8916,20.77252681
8/28/2009,0,61.5,0,22.41,7.93,250.26,265.84,2.2675,19.99660672
8/29/2009,0,59.2,0,22.97,7.86,264.28,273.02,0.6419,24.49238472
8/30/2009,0,56.1,0,19.78,10.73,243.54,275.11,4.458,31.03355501
8/31/2009,0,54.6,0,18.97,8.58,252.77,268.47,5.1086,38.57315205
9/1/2009,0,53.1,0,18.91,7.12,252.83,268.37,5.0288,39.18284228
9/2/2009,0,52.2,0,20.63,5.89,277.32,222.83,2.1329,37.94121797
9/3/2009,0,51.5,0,21.28,7.51,288.93,253.81,1.2783,34.89459307
9/4/2009,0,49.5,0,20.42,7.7,264.7,261.65,2.378,35.55974541
9/5/2009,0,47.7,0,18.54,6.94,240.88,267.64,4.4321,27.91797741
9/6/2009,0,45.5,0.73,18.7,6.52,246.63,251.38,4.355,27.8532906
9/7/2009,0,45,1.4,18.9,3.84,242.78,256.62,2.0102,30.00382481
9/8/2009,0,44.7,0,20.83,3.21,235.98,260.79,1.2577,29.27957756
9/9/2009,0,44.8,0,22.24,5.33,243.29,257.95,1.8446,28.61072253
9/10/2009,0,43,0,23.44,6.6,249.08,255.59,0.5312,27.73552741
9/11/2009,0,42.5,0,23.5,7.68,254.71,251.95,2.2726,23.91455591
9/12/2009,0,43.7,0,21.68,7.62,278.26,201.91,2.1968,24.08890884
9/13/2009,0,43.5,1.82,17.02,4.06,262.81,229.25,4.2778,46.98373831
9/14/2009,0,42.1,0,13.84,2.07,235.75,247.55,1.9411,56.71179652
9/15/2009,0,42.5,0,18.68,1.32,236.5,246.17,1.9883,44.99237895
9/16/2009,0,41.4,0,22.38,4.38,237.45,245.93,0.7062,32.4245845
9/17/2009,0,39.9,0,22.38,6.48,249.68,239.64,0.6543,31.95732945
9/18/2009,0,38.4,0,22.18,6.58,251.16,238.69,1.8241,27.45185331
9/19/2009,0,36.8,0,19.23,9.24,257.2,231.58,4.032,32.31997305
9/20/2009,0,36.4,0,20.08,5.09,247.14,236,1.501,40.71601287
9/21/2009,0,36.9,0,19.39,2.28,231.66,237.78,2.5019,28.08249184
9/22/2009,0,36.7,0,21.54,2.83,220.64,237.59,2.4541,16.48772106
9/23/2009,0,36,0,22.46,4.94,231.62,233.34,2.1968,16.50643144
9/24/2009,0,35.2,0,22.8,5.91,235.27,232.68,1.1697,20.88075818
9/25/2009,0,34.3,0,22.61,6.47,232.09,230.24,1.4944,18.39087768
9/26/2009,0,33.4,0,23.29,6.72,239.39,226.63,2.6108,20.92041097
9/27/2009,0,32.7,0,23.53,7.04,239.76,224.13,1.2796,20.02352033
9/28/2009,0,30.3,0,18.56,6.79,241.91,220.35,3.6958,20.82312303
9/29/2009,0,28.1,0,10.66,-5.47,261.48,141.31,5.9527,28.82171467
9/30/2009,0,29.6,0,7.43,-7.72,184.37,223.44,2.628,41.67868074
10/1/2009,0,30.4,0,14.42,-5.64,193.99,219.61,1.8121,19.84426029
10/2/2009,0,30.9,0,13.6,-0.38,211.33,216.5,1.903,22.07261125
10/3/2009,0,30.5,0.21,8.97,-3.81,215.99,213.41,4.8719,34.42258063
10/4/2009,0,34.9,7.95,-1.01,-9.33,208.77,149.36,5.9727,53.39101142
10/5/2009,0.006,34.5,0.73,4.43,-9.67,196.25,203.92,1.3568,60.90961636
10/6/2009,0.005,38.6,0,5.19,-5,192.53,209.51,2.8691,53.54330065
10/7/2009,0.004,37.1,0,9.86,-5.68,188.33,209.06,1.8522,40.32819415
10/8/2009,0.002,36.7,0.25,14.01,-2.52,201.13,204.36,3.652,29.68046282
10/9/2009,0,35.9,0,15.28,-0.53,213.96,202.56,2.4942,32.72258485
10/10/2009,0,35,0,13.28,-1.94,210.52,201.77,1.1316,36.26494869
10/11/2009,0,34.2,0,13.48,-0.38,214.93,197.55,2.6659,37.36681968
10/12/2009,0,32.9,0,8.1,-2.19,223.26,175.56,2.577,38.95494246
10/13/2009,0,63.8,92.73,4.13,-1.08,252.87,108.17,9.0201,62.20352068
10/14/2009,0.064,195,8.66,7.71,1.08,272.74,164.92,10.4894,80.00705646
10/15/2009,0.065,126,0,14.16,2.17,239.14,178.41,2.1611,68.62745253
10/16/2009,0.051,126,0,16.17,1.72,241.26,185.29,1.5251,52.81766066
10/17/2009,0.034,122,0,17.11,3.46,238.99,177.53,2.5991,42.54028556
10/18/2009,0.019,137,0,13.6,3.87,254.71,166.54,4.41,42.51143062
10/19/2009,0.008,186,4.98,5.32,-3.25,247.11,133.81,5.6629,66.47309045
10/20/2009,0.006,142,0,10.65,-3.87,211.37,175.74,2.402,55.34645117
10/21/2009,0.018,118,0,14.55,-1.13,216.96,168.59,1.2827,29.9125877
10/22/2009,0.01,107,0,12.9,-0.12,215.83,174.29,2.0905,37.89753905
10/23/2009,0.008,99.4,0,15.25,0.77,234.35,164.83,1.6619,38.52983452
10/24/2009,0.004,98.9,0,14.08,-1.04,233.99,167.73,3.4471,41.58746941
10/25/2009,0.003,92.6,0,11.21,-2.1,209.06,170.53,2.589,27.43490247
10/26/2009,0.003,85.2,0,13.17,0.39,229.32,161.3,1.6351,36.31249648
10/27/2009,0.002,82.2,0,4.14,-10.05,203.75,150.75,4.6093,54.68820235
10/28/2009,0.005,72,0,-5.71,-12.67,175.14,170.78,6.8133,52.8806416
10/29/2009,0.004,65,0,4.3,-11.88,187.81,153.6,3.4047,45.88417524
10/30/2009,0.003,80.3,0,12.94,-2.11,216.41,162.85,2.6608,60.16749135
10/31/2009,0.002,71.9,0,15.98,-1.48,200.63,159.91,1.5643,33.42604731
11/1/2009,0.002,68.5,0,17.63,2.01,206.38,157.05,1.0502,25.0337463
11/2/2009,0.001,65.6,0,18.38,1.64,207.33,155.2,1.6984,22.74291903
11/3/2009,0.001,63.6,0,18.59,2.65,199.16,155.87,1.3992,22.37700036
11/4/2009,0.001,61.6,0,13.75,1.2,192.52,154.13,3.8687,19.67905142
11/5/2009,0.001,59.1,0,9.77,1.15,207.23,146.25,5.2721,33.66581529
11/6/2009,0.001,55,2.35,9.14,-2.2,202.6,145.01,2.8433,46.83267264
11/7/2009,0.001,52.9,0,8.49,-5.06,190.1,150.56,1.13,40.35413344
11/8/2009,0.001,53,0,8.16,-6.63,174.65,142.25,0.3097,27.62614581
11/9/2009,0.001,54,0,7.28,-3.86,189.36,134.1,3.1954,24.84975529
11/10/2009,0.001,52.1,0,8.74,-0.18,227.1,118.71,3.5808,29.53871034
11/11/2009,0.001,49.3,0.07,8.53,0,254.26,123.47,4.5349,39.29796338
11/12/2009,0.001,48.8,8.53,1.31,-9.31,247.24,77.61,2.7597,60.91683455
11/13/2009,0.002,42.2,0,1.68,-10.9,182.21,140.55,1.5885,61.56863097
11/14/2009,0.002,42,0,2.55,-9.47,182.1,140.09,3.5652,47.56846197
11/15/2009,0.001,42,0,9.52,-8.2,182.51,135.1,0.5455,37.85520058
11/16/2009,0.001,49.9,0,12.08,-2.6,189.7,136.22,1.7944,34.30490663
11/17/2009,0.007,47.5,0,9.59,-1.63,186.55,134.88,4.1328,29.53819048
11/18/2009,0.005,45.3,0,5.09,-6.47,182.55,133.86,2.2349,43.95523942
11/19/2009,0.004,38.5,0,9.99,-5.79,177.34,131.51,0.5111,39.73280491
11/20/2009,0.003,40.9,6.77,4.54,-4.98,179.58,126.42,7.7923,29.54510501
11/21/2009,0.009,41.2,0,5.07,-6.77,195.74,127.75,3.834,59.66030406
11/22/2009,0.008,43.9,0,4.6,-6.29,194.01,126.01,3.6526,49.78651915
11/23/2009,0.006,35.4,0,5.47,-7.14,187.18,126.6,2.0093,48.36544713
11/24/2009,0.005,41.1,0.14,7.62,-5.67,192.81,123.34,2.4874,36.58212402
11/25/2009,0.005,41,0,8.07,-5.99,192.05,124.71,3.5339,37.00435529
11/26/2009,0.004,43.9,0,11.19,-4.03,181.79,124.83,2.6145,29.3754458
11/27/2009,0.003,41.6,12.22,3.66,-5.88,195.84,108.97,4.2768,31.27142686
11/28/2009,0.005,32,20.52,-5.27,-9.5,244.05,82.48,6.9967,62.3873588
11/29/2009,0.027,28,0.23,0.12,-13.64,179.53,117.33,4.6772,49.26083356
11/30/2009,0.025,40,0.37,9.4,-7.86,181.5,121.07,2.1078,32.08520197
12/1/2009,0.049,49,0,8.06,-6.6,181.83,118.05,2.3103,30.59540597
12/2/2009,0.048,43,0,4.87,-9.11,171.88,119.34,2.7951,23.02073512
12/3/2009,0.048,39,0,3.33,-10.23,159.26,119.58,2.5378,25.85805151
12/4/2009,0.046,40,0,7.86,-6.82,172.69,114.73,1.3105,22.56155411
12/5/2009,0.045,46.6,0,0.69,-15.71,190.9,117.95,3.8897,31.95118858
12/6/2009,0.044,35.3,6.41,-7.22,-14.52,143.35,116.82,4.2652,45.77923326
12/7/2009,0.046,40.8,17.39,-8.22,-20.36,214.13,74.84,6.075,66.72762334
12/8/2009,0.077,42.6,0,-4.74,-20.3,156.44,116.17,3.188,59.78709136
12/9/2009,0.076,49.8,0,0.86,-16.65,145.92,118.08,2.8848,40.59090715
12/10/2009,0.075,56.9,3.48,1.83,-9.29,185.76,95.17,2.4364,37.71370774
12/11/2009,0.077,57.4,14.29,-0.09,-4.66,254.73,74.08,3.2492,70.64927999
12/12/2009,0.099,58.6,42.94,-1.67,-7.13,236.38,96.82,6.5906,70.90566281
12/13/2009,0.158,53.2,19.15,-2.28,-8.59,235.34,78.1,6.2093,72.24273941
12/14/2009,0.19,52.8,0,1.45,-11.94,206.47,99.77,2.1833,66.88020309
12/15/2009,0.153,55.4,0,3.52,-6.66,228.77,89.83,3.3462,51.18890843
12/16/2009,0.15,60.3,0,4.57,-3.33,248.1,96.72,3.479,50.86043345
12/17/2009,0.148,58.3,0,8.06,-4.54,195.47,110.18,1.6063,51.79130529
12/18/2009,0.147,53.7,0,7.79,-5.92,196.45,111.41,1.041,36.22423152
12/19/2009,0.146,49.8,0,10.93,-5.22,190.7,108.05,1.1114,32.17045657
12/20/2009,0.145,50.5,0,6.08,-3.4,219.56,98.07,2.9715,35.98965264
12/21/2009,0.142,50.2,14.34,1.66,-6.83,212.31,99.66,4.2479,63.52001361
12/22/2009,0.147,51.4,0.07,-6.31,-15.3,229.97,87.18,4.5493,67.91581225
12/23/2009,0.177,50.6,0.19,1.96,-16.97,163.53,112.41,3.8585,52.73137243
12/24/2009,0.175,48.7,0.09,3.21,-10.21,177.05,112.62,1.5461,36.27990844
12/25/2009,0.174,50.4,0,4.3,-10.24,172.01,113.44,2.6895,36.59941342
12/26/2009,0.173,49.7,0.04,0.23,-10.85,183,103.91,1.9463,34.746617
12/27/2009,0.173,52,1.54,-0.59,-10.5,220.46,90.46,2.5335,61.94109272
12/28/2009,0.178,48.3,0.78,0.33,-11.53,216.13,95.69,2.4487,62.20863462
12/29/2009,0.179,49.8,6.09,0.18,-9.99,229.27,108.34,2.179,63.37076919
12/30/2009,0.182,46.7,4.79,-0.83,-11.5,253.84,80.52,4.9286,66.7490949
12/31/2009,0.187,49.7,0.4,5.13,-6.17,228.89,89.62,2.6173,60.40503085
1/1/2010,0.186,47.3,0,1.75,-3.92,233.4,92.89,3.6259,62.5886391
1/2/2010,0.185,45.3,0,6.59,-7.36,191.99,113.33,3.0121,36.53393209
